,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14
3946,41588677,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8063,41647066,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6668,41656637,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4988,41674063,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3041,41686554,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10755,41705752,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4677,41737945,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2414,41830925,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10455,41957587,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3642,41965571,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4912,42051098,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8114,42062248,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3265,42062250,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9325,42086020,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7028,42200488,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9343,42243313,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5435,42256410,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8987,42286648,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5940,42306613,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4794,42357096,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6921,42370345,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6861,42490011,0,0,0,0,1,0,0,0,0,0,0,0,0,0
695,42625889,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10639,42709766,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8035,42725238,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6797,42792669,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6695,42835597,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3309,42870599,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9679,42908922,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10295,42915838,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5041,42928866,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9659,43021978,0,0,0,0,1,0,0,0,0,0,0,0,0,0
531,43039693,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6005,43123845,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8860,43313236,0,0,0,0,1,0,0,0,0,0,0,0,0,0
469,43321892,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1436,43348016,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1406,43473998,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2065,43642903,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7709,43723561,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10304,43729832,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8821,43977189,0,0,0,0,1,0,0,0,0,0,0,0,0,0
807,44073924,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9257,44077155,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6045,44086537,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7598,44172667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3360,44199178,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5463,44271304,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7043,44280099,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1364,44284861,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5023,44321339,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,44352399,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6382,44402549,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790,44405489,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1659,44413614,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5428,44465669,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8661,44485453,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8350,44527193,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2346,44583210,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8004,44642688,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3686,44722416,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4015,44727355,0,0,0,0,1,0,0,0,0,0,0,0,0,0
743,44748900,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8844,44780183,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7951,44813223,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4304,44842265,0,0,0,0,1,0,0,0,0,0,0,0,0,0
759,44851690,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6234,44973467,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1660,45030113,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7929,45044189,0,0,0,0,1,0,0,0,0,0,0,0,0,0
873,45111324,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7766,45162417,0,0,0,0,1,0,0,0,0,0,0,0,0,0
402,45183334,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4835,45186175,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8448,45222953,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9212,45296775,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8647,45369589,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4773,45393729,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4545,45481216,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,45500750,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4871,45542471,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4174,45579369,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3905,45600819,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2628,45616575,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9475,45638644,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3157,45652027,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1393,45720760,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4589,45743919,0,0,0,0,1,0,0,0,0,0,0,0,0,0
