,filename,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12
39362,dscalzi_HeliosLauncher_23,1,0,0,0,0,0,0,0,0,0,0,0
39370,dscalzi_HeliosLauncher_30,1,0,0,0,0,0,0,0,0,0,0,0
39376,dscalzi_HeliosLauncher_37,1,0,0,0,0,0,0,0,0,0,0,0
39379,dscalzi_HeliosLauncher_41,1,0,0,0,0,0,0,0,0,0,0,0
39382,dscalzi_HeliosLauncher_44,1,0,0,0,0,0,0,0,0,0,0,0
39385,dscalzi_HeliosLauncher_47,1,0,0,0,0,0,0,0,0,0,0,0
39394,dscalzi_HeliosLauncher_9,1,0,0,0,0,0,0,0,0,0,0,0
40020,eNkru_freelook_21,1,0,0,0,0,0,0,0,0,0,0,0
40432,eSteemApp_esteem-surfer_10,1,0,0,0,0,0,0,0,0,0,0,0
40473,eSteemApp_esteem-surfer_137,1,0,0,0,0,0,0,0,0,0,0,0
40501,eSteemApp_esteem-surfer_162,1,0,0,0,0,0,0,0,0,0,0,0
40527,eSteemApp_esteem-surfer_187,1,0,0,0,0,0,0,0,0,0,0,0
40530,eSteemApp_esteem-surfer_19,1,0,0,0,0,0,0,0,0,0,0,0
40535,eSteemApp_esteem-surfer_196,1,0,0,0,0,0,0,0,0,0,0,0
40539,eSteemApp_esteem-surfer_20,1,0,0,0,0,0,0,0,0,0,0,0
40589,eSteemApp_esteem-surfer_260,1,0,0,0,0,0,0,0,0,0,0,0
40606,eSteemApp_esteem-surfer_32,1,0,0,0,0,0,0,0,0,0,0,0
40613,eSteemApp_esteem-surfer_39,1,0,0,0,0,0,0,0,0,0,0,0
39906,ecrmnn_minta_1,1,0,0,0,0,0,0,0,0,0,0,0
39907,ecrmnn_minta_10,1,0,0,0,0,0,0,0,0,0,0,0
39917,egoist_devdocs-desktop_101,1,0,0,0,0,0,0,0,0,0,0,0
39919,egoist_devdocs-desktop_103,1,0,0,0,0,0,0,0,0,0,0,0
39921,egoist_devdocs-desktop_105,1,0,0,0,0,0,0,0,0,0,0,0
39925,egoist_devdocs-desktop_110,1,0,0,0,0,0,0,0,0,0,0,0
39933,egoist_devdocs-desktop_18,1,0,0,0,0,0,0,0,0,0,0,0
39949,egoist_devdocs-desktop_37,1,0,0,0,0,0,0,0,0,0,0,0
39951,egoist_devdocs-desktop_39,1,0,0,0,0,0,0,0,0,0,0,0
39954,egoist_devdocs-desktop_42,1,0,0,0,0,0,0,0,0,0,0,0
39970,egoist_devdocs-desktop_60,1,0,0,0,0,0,0,0,0,0,0,0
39971,egoist_devdocs-desktop_61,1,0,0,0,0,0,0,0,0,0,0,0
39972,egoist_devdocs-desktop_62,1,0,0,0,0,0,0,0,0,0,0,0
39975,egoist_devdocs-desktop_66,1,0,0,0,0,0,0,0,0,0,0,0
39985,egoist_devdocs-desktop_82,1,0,0,0,0,0,0,0,0,0,0,0
39986,egoist_devdocs-desktop_85,1,0,0,0,0,0,0,0,0,0,0,0
39991,egoist_devdocs-desktop_92,1,0,0,0,0,0,0,0,0,0,0,0
40333,erkyrath_lectrote_102,1,0,0,0,0,0,0,0,0,0,0,0
40335,erkyrath_lectrote_105,1,0,0,0,0,0,0,0,0,0,0,0
40348,erkyrath_lectrote_14,1,0,0,0,0,0,0,0,0,0,0,0
40350,erkyrath_lectrote_16,1,0,0,0,0,0,0,0,0,0,0,0
40363,erkyrath_lectrote_28,1,0,0,0,0,0,0,0,0,0,0,0
40403,erkyrath_lectrote_66,1,0,0,0,0,0,0,0,0,0,0,0
40430,eshengsky_Mocker_1,1,0,0,0,0,0,0,0,0,0,0,0
40683,ethereum_mist_1005,1,0,0,0,0,0,0,0,0,0,0,0
40746,ethereum_mist_1082,1,0,0,0,0,0,0,0,0,0,0,0
40759,ethereum_mist_1101,1,0,0,0,0,0,0,0,0,0,0,0
40807,ethereum_mist_1156,1,0,0,0,0,0,0,0,0,0,0,0
40815,ethereum_mist_1166,1,0,0,0,0,0,0,0,0,0,0,0
40821,ethereum_mist_1171,1,0,0,0,0,0,0,0,0,0,0,0
40827,ethereum_mist_1177,1,0,0,0,0,0,0,0,0,0,0,0
40830,ethereum_mist_1180,1,0,0,0,0,0,0,0,0,0,0,0
40832,ethereum_mist_1182,1,0,0,0,0,0,0,0,0,0,0,0
40838,ethereum_mist_1188,1,0,0,0,0,0,0,0,0,0,0,0
40841,ethereum_mist_1190,1,0,0,0,0,0,0,0,0,0,0,0
40847,ethereum_mist_120,1,0,0,0,0,0,0,0,0,0,0,0
40855,ethereum_mist_1208,1,0,0,0,0,0,0,0,0,0,0,0
40859,ethereum_mist_1212,1,0,0,0,0,0,0,0,0,0,0,0
40860,ethereum_mist_1214,1,0,0,0,0,0,0,0,0,0,0,0
40867,ethereum_mist_1224,1,0,0,0,0,0,0,0,0,0,0,0
40876,ethereum_mist_1238,1,0,0,0,0,0,0,0,0,0,0,0
40920,ethereum_mist_1311,1,0,0,0,0,0,0,0,0,0,0,0
40921,ethereum_mist_1312,1,0,0,0,0,0,0,0,0,0,0,0
40923,ethereum_mist_1314,1,0,0,0,0,0,0,0,0,0,0,0
40951,ethereum_mist_1344,1,0,0,0,0,0,0,0,0,0,0,0
40959,ethereum_mist_1358,1,0,0,0,0,0,0,0,0,0,0,0
40975,ethereum_mist_138,1,0,0,0,0,0,0,0,0,0,0,0
40983,ethereum_mist_1395,1,0,0,0,0,0,0,0,0,0,0,0
40987,ethereum_mist_1400,1,0,0,0,0,0,0,0,0,0,0,0
40996,ethereum_mist_1418,1,0,0,0,0,0,0,0,0,0,0,0
41000,ethereum_mist_1425,1,0,0,0,0,0,0,0,0,0,0,0
41014,ethereum_mist_1443,1,0,0,0,0,0,0,0,0,0,0,0
41038,ethereum_mist_1490,1,0,0,0,0,0,0,0,0,0,0,0
41039,ethereum_mist_1491,1,0,0,0,0,0,0,0,0,0,0,0
41046,ethereum_mist_1504,1,0,0,0,0,0,0,0,0,0,0,0
41056,ethereum_mist_1529,1,0,0,0,0,0,0,0,0,0,0,0
41066,ethereum_mist_1549,1,0,0,0,0,0,0,0,0,0,0,0
41077,ethereum_mist_1562,1,0,0,0,0,0,0,0,0,0,0,0
41081,ethereum_mist_1568,1,0,0,0,0,0,0,0,0,0,0,0
41091,ethereum_mist_158,1,0,0,0,0,0,0,0,0,0,0,0
41099,ethereum_mist_1590,1,0,0,0,0,0,0,0,0,0,0,0
41102,ethereum_mist_1593,1,0,0,0,0,0,0,0,0,0,0,0
41109,ethereum_mist_1604,1,0,0,0,0,0,0,0,0,0,0,0
41121,ethereum_mist_1634,1,0,0,0,0,0,0,0,0,0,0,0
41142,ethereum_mist_1667,1,0,0,0,0,0,0,0,0,0,0,0
41145,ethereum_mist_167,1,0,0,0,0,0,0,0,0,0,0,0
41155,ethereum_mist_168,1,0,0,0,0,0,0,0,0,0,0,0
41168,ethereum_mist_1694,1,0,0,0,0,0,0,0,0,0,0,0
41175,ethereum_mist_170,1,0,0,0,0,0,0,0,0,0,0,0
41205,ethereum_mist_173,1,0,0,0,0,0,0,0,0,0,0,0
41219,ethereum_mist_1746,1,0,0,0,0,0,0,0,0,0,0,0
41280,ethereum_mist_19,1,0,0,0,0,0,0,0,0,0,0,0
41282,ethereum_mist_191,1,0,0,0,0,0,0,0,0,0,0,0
41292,ethereum_mist_202,1,0,0,0,0,0,0,0,0,0,0,0
41433,ethereum_mist_2222,1,0,0,0,0,0,0,0,0,0,0,0
41442,ethereum_mist_2235,1,0,0,0,0,0,0,0,0,0,0,0
41443,ethereum_mist_2236,1,0,0,0,0,0,0,0,0,0,0,0
41452,ethereum_mist_2245,1,0,0,0,0,0,0,0,0,0,0,0
41471,ethereum_mist_2263,1,0,0,0,0,0,0,0,0,0,0,0
41516,ethereum_mist_2307,1,0,0,0,0,0,0,0,0,0,0,0
41526,ethereum_mist_2316,1,0,0,0,0,0,0,0,0,0,0,0
41553,ethereum_mist_2343,1,0,0,0,0,0,0,0,0,0,0,0
41559,ethereum_mist_235,1,0,0,0,0,0,0,0,0,0,0,0
41609,ethereum_mist_2396,1,0,0,0,0,0,0,0,0,0,0,0
41663,ethereum_mist_245,1,0,0,0,0,0,0,0,0,0,0,0
41673,ethereum_mist_246,1,0,0,0,0,0,0,0,0,0,0,0
41680,ethereum_mist_2467,1,0,0,0,0,0,0,0,0,0,0,0
41683,ethereum_mist_247,1,0,0,0,0,0,0,0,0,0,0,0
41689,ethereum_mist_2477,1,0,0,0,0,0,0,0,0,0,0,0
41705,ethereum_mist_2491,1,0,0,0,0,0,0,0,0,0,0,0
41780,ethereum_mist_2561,1,0,0,0,0,0,0,0,0,0,0,0
41788,ethereum_mist_257,1,0,0,0,0,0,0,0,0,0,0,0
41804,ethereum_mist_2586,1,0,0,0,0,0,0,0,0,0,0,0
41900,ethereum_mist_2688,1,0,0,0,0,0,0,0,0,0,0,0
41902,ethereum_mist_269,1,0,0,0,0,0,0,0,0,0,0,0
41953,ethereum_mist_274,1,0,0,0,0,0,0,0,0,0,0,0
41979,ethereum_mist_277,1,0,0,0,0,0,0,0,0,0,0,0
42025,ethereum_mist_2821,1,0,0,0,0,0,0,0,0,0,0,0
42030,ethereum_mist_2826,1,0,0,0,0,0,0,0,0,0,0,0
42062,ethereum_mist_2857,1,0,0,0,0,0,0,0,0,0,0,0
42094,ethereum_mist_2889,1,0,0,0,0,0,0,0,0,0,0,0
42136,ethereum_mist_293,1,0,0,0,0,0,0,0,0,0,0,0
42146,ethereum_mist_2940,1,0,0,0,0,0,0,0,0,0,0,0
42180,ethereum_mist_2977,1,0,0,0,0,0,0,0,0,0,0,0
42184,ethereum_mist_2981,1,0,0,0,0,0,0,0,0,0,0,0
42217,ethereum_mist_3011,1,0,0,0,0,0,0,0,0,0,0,0
42223,ethereum_mist_3019,1,0,0,0,0,0,0,0,0,0,0,0
42234,ethereum_mist_303,1,0,0,0,0,0,0,0,0,0,0,0
42242,ethereum_mist_304,1,0,0,0,0,0,0,0,0,0,0,0
42243,ethereum_mist_3040,1,0,0,0,0,0,0,0,0,0,0,0
42264,ethereum_mist_307,1,0,0,0,0,0,0,0,0,0,0,0
42266,ethereum_mist_3072,1,0,0,0,0,0,0,0,0,0,0,0
42270,ethereum_mist_3077,1,0,0,0,0,0,0,0,0,0,0,0
42273,ethereum_mist_308,1,0,0,0,0,0,0,0,0,0,0,0
42276,ethereum_mist_3086,1,0,0,0,0,0,0,0,0,0,0,0
42329,ethereum_mist_3155,1,0,0,0,0,0,0,0,0,0,0,0
42331,ethereum_mist_316,1,0,0,0,0,0,0,0,0,0,0,0
42333,ethereum_mist_3161,1,0,0,0,0,0,0,0,0,0,0,0
42344,ethereum_mist_3177,1,0,0,0,0,0,0,0,0,0,0,0
42357,ethereum_mist_3192,1,0,0,0,0,0,0,0,0,0,0,0
42382,ethereum_mist_3216,1,0,0,0,0,0,0,0,0,0,0,0
42425,ethereum_mist_326,1,0,0,0,0,0,0,0,0,0,0,0
42443,ethereum_mist_328,1,0,0,0,0,0,0,0,0,0,0,0
42471,ethereum_mist_3313,1,0,0,0,0,0,0,0,0,0,0,0
42482,ethereum_mist_3324,1,0,0,0,0,0,0,0,0,0,0,0
42487,ethereum_mist_3329,1,0,0,0,0,0,0,0,0,0,0,0
42489,ethereum_mist_3330,1,0,0,0,0,0,0,0,0,0,0,0
42510,ethereum_mist_3354,1,0,0,0,0,0,0,0,0,0,0,0
42511,ethereum_mist_3355,1,0,0,0,0,0,0,0,0,0,0,0
42559,ethereum_mist_3400,1,0,0,0,0,0,0,0,0,0,0,0
42563,ethereum_mist_3404,1,0,0,0,0,0,0,0,0,0,0,0
42574,ethereum_mist_3414,1,0,0,0,0,0,0,0,0,0,0,0
42581,ethereum_mist_3428,1,0,0,0,0,0,0,0,0,0,0,0
42597,ethereum_mist_3444,1,0,0,0,0,0,0,0,0,0,0,0
42626,ethereum_mist_3473,1,0,0,0,0,0,0,0,0,0,0,0
42640,ethereum_mist_349,1,0,0,0,0,0,0,0,0,0,0,0
42645,ethereum_mist_3494,1,0,0,0,0,0,0,0,0,0,0,0
42691,ethereum_mist_3543,1,0,0,0,0,0,0,0,0,0,0,0
42729,ethereum_mist_358,1,0,0,0,0,0,0,0,0,0,0,0
42739,ethereum_mist_359,1,0,0,0,0,0,0,0,0,0,0,0
42790,ethereum_mist_3643,1,0,0,0,0,0,0,0,0,0,0,0
42794,ethereum_mist_3648,1,0,0,0,0,0,0,0,0,0,0,0
42800,ethereum_mist_3654,1,0,0,0,0,0,0,0,0,0,0,0
42830,ethereum_mist_3685,1,0,0,0,0,0,0,0,0,0,0,0
42833,ethereum_mist_3689,1,0,0,0,0,0,0,0,0,0,0,0
42869,ethereum_mist_3730,1,0,0,0,0,0,0,0,0,0,0,0
42899,ethereum_mist_3767,1,0,0,0,0,0,0,0,0,0,0,0
42924,ethereum_mist_3801,1,0,0,0,0,0,0,0,0,0,0,0
42943,ethereum_mist_3821,1,0,0,0,0,0,0,0,0,0,0,0
42968,ethereum_mist_3852,1,0,0,0,0,0,0,0,0,0,0,0
42980,ethereum_mist_3866,1,0,0,0,0,0,0,0,0,0,0,0
42990,ethereum_mist_3880,1,0,0,0,0,0,0,0,0,0,0,0
43044,ethereum_mist_3957,1,0,0,0,0,0,0,0,0,0,0,0
43063,ethereum_mist_3989,1,0,0,0,0,0,0,0,0,0,0,0
43066,ethereum_mist_3991,1,0,0,0,0,0,0,0,0,0,0,0
43068,ethereum_mist_3994,1,0,0,0,0,0,0,0,0,0,0,0
43080,ethereum_mist_4009,1,0,0,0,0,0,0,0,0,0,0,0
43095,ethereum_mist_4031,1,0,0,0,0,0,0,0,0,0,0,0
43101,ethereum_mist_4037,1,0,0,0,0,0,0,0,0,0,0,0
43112,ethereum_mist_4051,1,0,0,0,0,0,0,0,0,0,0,0
43151,ethereum_mist_4102,1,0,0,0,0,0,0,0,0,0,0,0
43166,ethereum_mist_4120,1,0,0,0,0,0,0,0,0,0,0,0
43177,ethereum_mist_4141,1,0,0,0,0,0,0,0,0,0,0,0
43188,ethereum_mist_4157,1,0,0,0,0,0,0,0,0,0,0,0
43233,ethereum_mist_4217,1,0,0,0,0,0,0,0,0,0,0,0
43280,ethereum_mist_468,1,0,0,0,0,0,0,0,0,0,0,0
43283,ethereum_mist_471,1,0,0,0,0,0,0,0,0,0,0,0
43303,ethereum_mist_490,1,0,0,0,0,0,0,0,0,0,0,0
43338,ethereum_mist_529,1,0,0,0,0,0,0,0,0,0,0,0
43367,ethereum_mist_557,1,0,0,0,0,0,0,0,0,0,0,0
43371,ethereum_mist_561,1,0,0,0,0,0,0,0,0,0,0,0
43381,ethereum_mist_573,1,0,0,0,0,0,0,0,0,0,0,0
43382,ethereum_mist_574,1,0,0,0,0,0,0,0,0,0,0,0
43386,ethereum_mist_578,1,0,0,0,0,0,0,0,0,0,0,0
43388,ethereum_mist_58,1,0,0,0,0,0,0,0,0,0,0,0
43404,ethereum_mist_603,1,0,0,0,0,0,0,0,0,0,0,0
43410,ethereum_mist_61,1,0,0,0,0,0,0,0,0,0,0,0
43426,ethereum_mist_637,1,0,0,0,0,0,0,0,0,0,0,0
43435,ethereum_mist_646,1,0,0,0,0,0,0,0,0,0,0,0
43441,ethereum_mist_656,1,0,0,0,0,0,0,0,0,0,0,0
43449,ethereum_mist_663,1,0,0,0,0,0,0,0,0,0,0,0
43465,ethereum_mist_685,1,0,0,0,0,0,0,0,0,0,0,0
43479,ethereum_mist_704,1,0,0,0,0,0,0,0,0,0,0,0
43483,ethereum_mist_713,1,0,0,0,0,0,0,0,0,0,0,0
43496,ethereum_mist_728,1,0,0,0,0,0,0,0,0,0,0,0
43524,ethereum_mist_756,1,0,0,0,0,0,0,0,0,0,0,0
43529,ethereum_mist_762,1,0,0,0,0,0,0,0,0,0,0,0
43550,ethereum_mist_790,1,0,0,0,0,0,0,0,0,0,0,0
43582,ethereum_mist_831,1,0,0,0,0,0,0,0,0,0,0,0
43595,ethereum_mist_847,1,0,0,0,0,0,0,0,0,0,0,0
43598,ethereum_mist_850,1,0,0,0,0,0,0,0,0,0,0,0
43638,ethereum_mist_894,1,0,0,0,0,0,0,0,0,0,0,0
43639,ethereum_mist_895,1,0,0,0,0,0,0,0,0,0,0,0
43662,ethereum_mist_927,1,0,0,0,0,0,0,0,0,0,0,0
43669,ethereum_mist_937,1,0,0,0,0,0,0,0,0,0,0,0
43670,ethereum_mist_938,1,0,0,0,0,0,0,0,0,0,0,0
43673,ethereum_mist_940,1,0,0,0,0,0,0,0,0,0,0,0
43699,ethereum_mist_97,1,0,0,0,0,0,0,0,0,0,0,0
43700,ethereum_mist_971,1,0,0,0,0,0,0,0,0,0,0,0
45033,evolus_pencil_113,1,0,0,0,0,0,0,0,0,0,0,0
45046,evolus_pencil_125,1,0,0,0,0,0,0,0,0,0,0,0
45052,evolus_pencil_131,1,0,0,0,0,0,0,0,0,0,0,0
45068,evolus_pencil_15,1,0,0,0,0,0,0,0,0,0,0,0
45070,evolus_pencil_152,1,0,0,0,0,0,0,0,0,0,0,0
45080,evolus_pencil_165,1,0,0,0,0,0,0,0,0,0,0,0
45086,evolus_pencil_170,1,0,0,0,0,0,0,0,0,0,0,0
45092,evolus_pencil_176,1,0,0,0,0,0,0,0,0,0,0,0
45095,evolus_pencil_179,1,0,0,0,0,0,0,0,0,0,0,0
45099,evolus_pencil_182,1,0,0,0,0,0,0,0,0,0,0,0
45135,evolus_pencil_217,1,0,0,0,0,0,0,0,0,0,0,0
45149,evolus_pencil_23,1,0,0,0,0,0,0,0,0,0,0,0
45164,evolus_pencil_25,1,0,0,0,0,0,0,0,0,0,0,0
45173,evolus_pencil_260,1,0,0,0,0,0,0,0,0,0,0,0
45191,evolus_pencil_278,1,0,0,0,0,0,0,0,0,0,0,0
45199,evolus_pencil_289,1,0,0,0,0,0,0,0,0,0,0,0
45211,evolus_pencil_302,1,0,0,0,0,0,0,0,0,0,0,0
45228,evolus_pencil_320,1,0,0,0,0,0,0,0,0,0,0,0
45231,evolus_pencil_323,1,0,0,0,0,0,0,0,0,0,0,0
45234,evolus_pencil_327,1,0,0,0,0,0,0,0,0,0,0,0
45265,evolus_pencil_362,1,0,0,0,0,0,0,0,0,0,0,0
45274,evolus_pencil_372,1,0,0,0,0,0,0,0,0,0,0,0
45278,evolus_pencil_378,1,0,0,0,0,0,0,0,0,0,0,0
45298,evolus_pencil_397,1,0,0,0,0,0,0,0,0,0,0,0
45327,evolus_pencil_423,1,0,0,0,0,0,0,0,0,0,0,0
45328,evolus_pencil_424,1,0,0,0,0,0,0,0,0,0,0,0
45343,evolus_pencil_44,1,0,0,0,0,0,0,0,0,0,0,0
45361,evolus_pencil_46,1,0,0,0,0,0,0,0,0,0,0,0
45376,evolus_pencil_474,1,0,0,0,0,0,0,0,0,0,0,0
45386,evolus_pencil_483,1,0,0,0,0,0,0,0,0,0,0,0
45398,evolus_pencil_498,1,0,0,0,0,0,0,0,0,0,0,0
45415,evolus_pencil_512,1,0,0,0,0,0,0,0,0,0,0,0
45425,evolus_pencil_524,1,0,0,0,0,0,0,0,0,0,0,0
45441,evolus_pencil_54,1,0,0,0,0,0,0,0,0,0,0,0
45443,evolus_pencil_541,1,0,0,0,0,0,0,0,0,0,0,0
45452,evolus_pencil_550,1,0,0,0,0,0,0,0,0,0,0,0
45455,evolus_pencil_554,1,0,0,0,0,0,0,0,0,0,0,0
45456,evolus_pencil_555,1,0,0,0,0,0,0,0,0,0,0,0
45461,evolus_pencil_560,1,0,0,0,0,0,0,0,0,0,0,0
45464,evolus_pencil_563,1,0,0,0,0,0,0,0,0,0,0,0
45469,evolus_pencil_568,1,0,0,0,0,0,0,0,0,0,0,0
45479,evolus_pencil_581,1,0,0,0,0,0,0,0,0,0,0,0
45485,evolus_pencil_588,1,0,0,0,0,0,0,0,0,0,0,0
45486,evolus_pencil_589,1,0,0,0,0,0,0,0,0,0,0,0
45495,evolus_pencil_598,1,0,0,0,0,0,0,0,0,0,0,0
45503,evolus_pencil_605,1,0,0,0,0,0,0,0,0,0,0,0
45510,evolus_pencil_614,1,0,0,0,0,0,0,0,0,0,0,0
45534,evolus_pencil_85,1,0,0,0,0,0,0,0,0,0,0,0
45552,fakob_MoviePrint_v004_5,1,0,0,0,0,0,0,0,0,0,0,0
45556,fetacore_Infinitex_1,1,0,0,0,0,0,0,0,0,0,0,0
45558,fetacore_Infinitex_2,1,0,0,0,0,0,0,0,0,0,0,0
45562,fetacore_Infinitex_7,1,0,0,0,0,0,0,0,0,0,0,0
47272,foxdog05000_serina_12,1,0,0,0,0,0,0,0,0,0,0,0
47290,foxdog05000_serina_33,1,0,0,0,0,0,0,0,0,0,0,0
47299,freedomofpress_sunder_102,1,0,0,0,0,0,0,0,0,0,0,0
47301,freedomofpress_sunder_108,1,0,0,0,0,0,0,0,0,0,0,0
47314,freedomofpress_sunder_14,1,0,0,0,0,0,0,0,0,0,0,0
47319,freedomofpress_sunder_18,1,0,0,0,0,0,0,0,0,0,0,0
47322,freedomofpress_sunder_20,1,0,0,0,0,0,0,0,0,0,0,0
47329,freedomofpress_sunder_31,1,0,0,0,0,0,0,0,0,0,0,0
47332,freedomofpress_sunder_38,1,0,0,0,0,0,0,0,0,0,0,0
47341,freedomofpress_sunder_5,1,0,0,0,0,0,0,0,0,0,0,0
47347,freedomofpress_sunder_63,1,0,0,0,0,0,0,0,0,0,0,0
47355,freedomofpress_sunder_75,1,0,0,0,0,0,0,0,0,0,0,0
47356,freedomofpress_sunder_77,1,0,0,0,0,0,0,0,0,0,0,0
47360,freedomofpress_sunder_80,1,0,0,0,0,0,0,0,0,0,0,0
47364,freedomofpress_sunder_84,1,0,0,0,0,0,0,0,0,0,0,0
47367,freedomofpress_sunder_90,1,0,0,0,0,0,0,0,0,0,0,0
47368,freedomofpress_sunder_92,1,0,0,0,0,0,0,0,0,0,0,0
47371,freedomofpress_sunder_95,1,0,0,0,0,0,0,0,0,0,0,0
47373,freedomofpress_sunder_98,1,0,0,0,0,0,0,0,0,0,0,0
47375,gaoyoubo_hexo-client_17,1,0,0,0,0,0,0,0,0,0,0,0
47383,gary-kim_open-ias-scoreboard_14,1,0,0,0,0,0,0,0,0,0,0,0
47393,gary-kim_open-ias-scoreboard_8,1,0,0,0,0,0,0,0,0,0,0,0
47397,geminate_d-tools_4,1,0,0,0,0,0,0,0,0,0,0,0
47404,getferdi_ferdi_112,1,0,0,0,0,0,0,0,0,0,0,0
47411,getferdi_ferdi_123,1,0,0,0,0,0,0,0,0,0,0,0
47425,getferdi_ferdi_148,1,0,0,0,0,0,0,0,0,0,0,0
47434,getferdi_ferdi_160,1,0,0,0,0,0,0,0,0,0,0,0
47444,getferdi_ferdi_18,1,0,0,0,0,0,0,0,0,0,0,0
47446,getferdi_ferdi_181,1,0,0,0,0,0,0,0,0,0,0,0
47450,getferdi_ferdi_185,1,0,0,0,0,0,0,0,0,0,0,0
47456,getferdi_ferdi_191,1,0,0,0,0,0,0,0,0,0,0,0
47458,getferdi_ferdi_195,1,0,0,0,0,0,0,0,0,0,0,0
47464,getferdi_ferdi_20,1,0,0,0,0,0,0,0,0,0,0,0
47472,getferdi_ferdi_209,1,0,0,0,0,0,0,0,0,0,0,0
47484,getferdi_ferdi_220,1,0,0,0,0,0,0,0,0,0,0,0
47520,getferdi_ferdi_261,1,0,0,0,0,0,0,0,0,0,0,0
47560,getferdi_ferdi_309,1,0,0,0,0,0,0,0,0,0,0,0
47574,getferdi_ferdi_329,1,0,0,0,0,0,0,0,0,0,0,0
47587,getferdi_ferdi_35,1,0,0,0,0,0,0,0,0,0,0,0
47603,getferdi_ferdi_369,1,0,0,0,0,0,0,0,0,0,0,0
47621,getferdi_ferdi_4,1,0,0,0,0,0,0,0,0,0,0,0
47632,getferdi_ferdi_415,1,0,0,0,0,0,0,0,0,0,0,0
47633,getferdi_ferdi_416,1,0,0,0,0,0,0,0,0,0,0,0
47644,getferdi_ferdi_53,1,0,0,0,0,0,0,0,0,0,0,0
47652,getferdi_ferdi_63,1,0,0,0,0,0,0,0,0,0,0,0
47661,getferdi_ferdi_72,1,0,0,0,0,0,0,0,0,0,0,0
47667,getferdi_ferdi_8,1,0,0,0,0,0,0,0,0,0,0,0
47680,getferdi_ferdi_97,1,0,0,0,0,0,0,0,0,0,0,0
47684,getstream_winds_10,1,0,0,0,0,0,0,0,0,0,0,0
47688,getstream_winds_107,1,0,0,0,0,0,0,0,0,0,0,0
47693,getstream_winds_115,1,0,0,0,0,0,0,0,0,0,0,0
47695,getstream_winds_119,1,0,0,0,0,0,0,0,0,0,0,0
47704,getstream_winds_127,1,0,0,0,0,0,0,0,0,0,0,0
47705,getstream_winds_128,1,0,0,0,0,0,0,0,0,0,0,0
47730,getstream_winds_164,1,0,0,0,0,0,0,0,0,0,0,0
47732,getstream_winds_166,1,0,0,0,0,0,0,0,0,0,0,0
47775,getstream_winds_271,1,0,0,0,0,0,0,0,0,0,0,0
47786,getstream_winds_288,1,0,0,0,0,0,0,0,0,0,0,0
47797,getstream_winds_308,1,0,0,0,0,0,0,0,0,0,0,0
47812,getstream_winds_364,1,0,0,0,0,0,0,0,0,0,0,0
47827,getstream_winds_413,1,0,0,0,0,0,0,0,0,0,0,0
47828,getstream_winds_419,1,0,0,0,0,0,0,0,0,0,0,0
47852,getstream_winds_490,1,0,0,0,0,0,0,0,0,0,0,0
47858,getstream_winds_498,1,0,0,0,0,0,0,0,0,0,0,0
47864,getstream_winds_529,1,0,0,0,0,0,0,0,0,0,0,0
47866,getstream_winds_530,1,0,0,0,0,0,0,0,0,0,0,0
47871,getstream_winds_538,1,0,0,0,0,0,0,0,0,0,0,0
47880,getstream_winds_550,1,0,0,0,0,0,0,0,0,0,0,0
47919,getstream_winds_596,1,0,0,0,0,0,0,0,0,0,0,0
47927,getstream_winds_609,1,0,0,0,0,0,0,0,0,0,0,0
47942,getstream_winds_73,1,0,0,0,0,0,0,0,0,0,0,0
47944,getstream_winds_83,1,0,0,0,0,0,0,0,0,0,0,0
47957,getstream_winds_98,1,0,0,0,0,0,0,0,0,0,0,0
47959,gielcobben_caption_10,1,0,0,0,0,0,0,0,0,0,0,0
47976,gielcobben_caption_32,1,0,0,0,0,0,0,0,0,0,0,0
48003,gielcobben_caption_98,1,0,0,0,0,0,0,0,0,0,0,0
48021,gillesdemey_Cumulus_116,1,0,0,0,0,0,0,0,0,0,0,0
48067,gillesdemey_Cumulus_64,1,0,0,0,0,0,0,0,0,0,0,0
48193,gilmarsquinelato_i18n-manager_86,1,0,0,0,0,0,0,0,0,0,0,0
48199,glyphr-studio_Glyphr-Studio-Desktop_13,1,0,0,0,0,0,0,0,0,0,0,0
48204,glyphr-studio_Glyphr-Studio-Desktop_25,1,0,0,0,0,0,0,0,0,0,0,0
48212,glyphr-studio_Glyphr-Studio-Desktop_33,1,0,0,0,0,0,0,0,0,0,0,0
48213,glyphr-studio_Glyphr-Studio-Desktop_37,1,0,0,0,0,0,0,0,0,0,0,0
48215,glyphr-studio_Glyphr-Studio-Desktop_40,1,0,0,0,0,0,0,0,0,0,0,0
48216,glyphr-studio_Glyphr-Studio-Desktop_42,1,0,0,0,0,0,0,0,0,0,0,0
48224,glyphr-studio_Glyphr-Studio-Desktop_6,1,0,0,0,0,0,0,0,0,0,0,0
48227,gmattie_Data-Pixels_1,1,0,0,0,0,0,0,0,0,0,0,0
48309,golemfactory_golem-electron_223,1,0,0,0,0,0,0,0,0,0,0,0
48334,golemfactory_golem-electron_322,1,0,0,0,0,0,0,0,0,0,0,0
48355,golemfactory_golem-electron_38,1,0,0,0,0,0,0,0,0,0,0,0
48374,golemfactory_golem-electron_453,1,0,0,0,0,0,0,0,0,0,0,0
